1,15.17849775,43.9819317,69.82312304,85.88001429
2,15.1500002,43.76058987,69.76986457,85.32284271
3,15.17492652,43.8151453,69.84490483,85.48181197
4,15.18167631,43.75943024,69.88715744,85.63898418
5,15.17418613,43.8225004,69.924685,85.26974141
6,15.16024837,43.74751858,69.85169429,85.50663351
7,15.15009761,43.84327826,69.57952227,85.56295421
8,15.18894116,43.84612859,69.99371416,NaN
9,15.14214374,43.71470716,69.60736084,85.26938986
10,15.15427505,43.80059821,69.84173875,85.42567837
11,15.15029283,43.71566085,69.73290809,85.25580365
12,15.17009304,43.85643375,69.70855378,85.30603667
13,15.15238307,43.81972012,69.64110286,85.1563739
14,15.15009761,43.78760113,69.63054307,85.1766112
15,15.15626616,43.76077604,69.75082807,85.25381254
16,15.12996052,43.68949187,69.58895086,85.00760999
17,15.19502576,44.26125291,69.86258179,NaN
18,15.15039064,43.73273393,69.67497417,85.51627324
19,15.15188875,43.76935943,69.80443077,85.94208915
20,15.11100762,43.63783625,69.38004566,85.49006024
21,15.11528219,43.67674199,69.42823781,84.97176179
22,15.14612068,43.8412898,69.69417409,85.40921239
23,15.2509945,43.90350882,68.68998136,85.70855418
24,15.14223601,43.72248787,69.68268654,85.23110458
25,15.13029728,43.70457978,69.52287341,85.07527102
26,15.14024622,43.86041333,69.62168296,85.40285643
27,15.13600205,43.72765685,69.64096327,85.26240324
28,15.11720007,43.74468851,69.34627297,84.9193245
29,15.14033729,43.73158972,69.66987293,85.14299077
30,15.17185888,43.88708868,69.90232484,85.41158563
31,15.12408703,43.6886186,69.59795334,85.09893574
32,15.14110923,43.7108172,69.62715584,85.15039661
33,15.14612068,43.71470716,69.8161004,85.47812942
34,15.13021292,43.72067256,69.57156839,85.42710862
35,15.16589742,43.91025556,69.88841477,84.367602
36,15.15815431,43.85444397,69.7045742,85.15418269
37,15.18027709,43.97974548,69.72410418,85.49236408
38,15.11621861,43.81225583,69.08245888,85.06524153
39,15.14033729,43.72163417,68.82846377,84.8669568
40,15.14621558,43.74966505,69.6475502,85.67341784
41,15.12317736,43.73671879,69.28917324,84.97044694
42,15.14223601,43.78150166,69.41809449,85.26226134
43,15.14718226,43.76378598,69.77442,85.77441402
44,15.1211065,43.68181201,69.44492747,85.17484851
45,15.14810914,43.85123214,69.61861226,85.38535076
46,15.12516979,43.86355359,69.4551759,85.05743313
47,15.12500776,43.76359357,69.44794131,84.9724819
48,15.16213389,43.79543017,69.72447208,85.33918322
49,15.13305315,43.70172309,69.50597153,85.06800896
50,15.1190384,43.68269211,69.6634685,85.11239715
51,15.10915985,43.65262568,69.46216715,85.15891964
52,15.14422579,43.86240312,69.52287341,85.0043185
53,15.12508872,43.78666045,69.55506894,85.41174061
54,15.13504426,43.79661599,69.62276662,85.17683961
55,15.10325305,43.65570989,69.47111534,85.1165253
56,15.10709967,43.65881465,69.29608733,84.85974383
57,15.12516979,43.70284748,69.60723154,85.74336049
58,15.13427686,43.77553229,69.46186983,85.06134251
59,15.12508872,43.68977644,69.46614937,85.1018578
60,15.15715103,43.73387967,69.75647621,85.30398771
61,15.16611346,43.90549861,69.54675086,85.38295855
62,15.15606302,43.79953194,69.80019264,85.01889245
63,15.13228707,43.69861041,69.00960762,85.12234609
64,15.17980748,43.72152576,69.98113199,86.26125887
65,15.15208608,43.85123214,69.52850146,85.3893277
66,15.11498456,43.6736287,69.56162604,85.22821198
67,15.1539745,43.73941013,69.68310881,85.63608417
68,15.15019516,43.79741996,69.60775444,85.19528839
69,15.14621558,43.76160378,69.72049251,85.47317885
70,15.15039064,43.85159901,69.72211175,85.33034628
71,15.15417473,43.78349145,69.88428521,85.83255113
72,15.15029283,43.79263378,69.72892588,85.54446457
73,15.14024622,43.85245418,69.67739702,NaN
74,15.14727813,43.69979714,69.6605744,85.67320179
75,15.15616452,43.88429078,69.60775444,85.16345179
76,15.13504426,43.79064267,69.56303338,85.45156277
77,15.19993986,43.81265842,70.36571439,85.76557818
78,15.13305315,43.71765196,69.61281108,85.16489297
79,15.14033729,43.73158972,69.57896224,85.18480405
80,15.13305315,43.72959861,69.58294446,85.21467067
81,15.13322598,43.80565482,69.73989482,85.23688126
82,15.11299609,43.6736287,69.59145308,85.09377488
83,15.11712429,43.66457233,69.58095335,85.17883072
84,15.14403874,43.79635861,69.56126325,85.09436987
85,15.09708834,43.6278939,69.27999251,84.83333512
86,15.15452959,43.89702051,69.74336237,85.20215242
87,15.17185888,43.75860271,69.73874907,85.42947
88,15.16423059,43.86363338,69.66788182,85.28367916
89,15.16412367,43.83852566,69.88428521,85.53083296
90,15.16423059,43.7986071,69.75082807,85.60550863
91,15.20310689,44.06991405,69.9897269,87.31245918
92,15.15815431,43.73971611,69.79940418,85.4340132
93,15.15198735,43.85926854,69.64801901,85.12020285
94,15.12301797,43.68269211,69.50098574,85.17408057
95,15.1662217,43.80657153,69.8039077,85.44359834
96,15.14015527,43.72862644,69.44765361,85.25348211
97,15.13825643,43.83454609,68.96054277,85.22314542
98,15.21187858,43.99833879,70.39357142,85.94727898
99,15.16223948,43.74353636,69.80191659,85.92136476
100,15.18812389,43.35799144,NaN,NaN
