1,15.5381828890159,44.6598867017009,70.3964460063258,87.1040122547559
2,15.5581935560376,44.6818784247578,70.4904761306608,87.1300261218841
3,15.5701799455836,44.7339061590142,70.540502798215,87.3240895706605
4,15.5641767454771,44.707892291886,70.5224931978955,87.2080477126017
5,15.5801852790945,44.7799106824971,70.6045169220174,87.3701141048105
6,15.5681788788814,44.7118944252903,70.5385017315129,87.2180530461125
7,15.5761831456901,44.731905092312,70.6145222555283,87.2340615797299
8,15.5361818223137,44.637874967977,70.4864739972564,87.0740162648903
9,15.5481882225268,44.6538835015944,70.4424705404757,87.106013321458
10,15.5181722219942,44.589849367125,70.4064513398367,86.9359626731076
11,15.5661778121793,44.6978869583751,70.4784697304477,87.2160519794104
12,15.5681788788814,44.7018890917795,70.5344995981085,87.1800527894383
13,15.516171155292,44.5418437769399,70.4184577400497,86.9079477392772
14,15.5121690218877,44.5158299098117,70.316423348906,86.9179530727881
15,15.504164755079,44.5258352433225,70.4244609401562,86.9179530727881
16,15.5021636883768,44.5218331099182,70.4724865410083,86.9479690733206
17,15.4901572881638,44.4818117758748,70.3784364060063,86.763910958055
18,15.5081668884834,44.5238341766204,70.4284630735605,86.9259573395968
19,15.5061658217812,44.5138288431095,70.3784364060063,86.9059466725751
20,15.5021636883768,44.507825643003,70.3484404161407,86.8239229484531
21,15.5001626216747,44.519832043216,70.4424705404757,86.9079477392772
22,15.4881562214617,44.4698053756618,70.2864073483735,86.7619098913529
23,15.5081668884834,44.5438448436421,70.4744876077104,86.9739829404489
24,15.4901572881638,44.4878149759813,70.3924438729215,86.8919392056599
25,15.4781508879508,44.4378083190941,70.3544436162472,86.7718952141967
26,15.4781508879508,44.4177976520724,70.3084190820973,86.7198874906073
27,15.4721476878443,44.413795518668,70.2624145586144,86.7078810903943
28,15.4881562214617,44.4718064423639,70.3364340159277,86.8239229484531
29,15.4881562214617,44.4778096424705,70.4164566733475,86.8839349388512
30,15.4701466211421,44.3757752513268,70.3364340159277,86.7659120247572
31,15.516171155292,44.5998547006358,70.4984803974695,86.0895114580897
32,15.5681788788814,44.7018890917795,70.6805374460329,87.2800661032128
33,15.5241754221007,44.601855767338,70.5785230655563,87.1440335887993
34,15.5721810122858,44.7058912251838,70.7225598467785,87.3461013043844
35,15.5721810122858,44.7038901584816,70.6965459796502,87.3400981042779
36,15.5821863457966,44.7519157593337,70.7565779807153,87.3561066378953
37,15.5781842123923,44.7118944252903,70.6845395794372,87.3681130381083
38,15.5521903559311,44.6278696344662,70.6405361226565,87.2060466458995
39,15.5881895459031,44.7559178927381,70.7685843809284,87.4081143614847
40,15.5721810122858,44.6998880250773,70.6665499897847,87.3240895706605
41,15.5781842123923,44.7218997588012,70.752575847311,87.3641109047039
42,15.5661778121793,44.7138954919925,70.7325651802893,87.3681130381083
43,15.5901906126053,44.7759085490927,70.8045835709004,87.4481356955281
44,15.5961938127118,44.8339394834557,70.846605971646,87.4621431624433
45,15.5721810122858,44.7098933585881,70.7165566466719,87.3521045044909
46,15.5481882225268,44.6318717678705,70.552509198428,87.1900381122822
47,15.5601946227398,44.6478803014879,70.6365339892522,87.2840682366171
48,15.5601946227398,44.6418771013814,70.6125211888261,87.2060466458995
49,15.5841874124988,44.7579189594402,70.7545769140132,87.3701141048105
50,15.5541914226333,44.6278696344662,70.6385350559543,87.2100487793039
51,15.5661778121793,44.6698720245447,70.6905427795437,87.2620765135603
52,15.5621756787749,44.6658899018074,70.6365339892522,87.294073570128
53,15.5801852790945,44.7339061590142,70.6765353126285,87.3561066378953
54,15.5781842123923,44.719898692099,70.7445715805023,87.4041122280803
55,15.5841874124988,44.7599200261424,70.740569447098,87.4301260952085
56,15.5641767454771,44.6598867017009,70.7065513131611,87.2520711800494
57,15.5661778121793,44.6418771013814,70.6625478563804,87.2980757035323
58,15.5821863457966,44.7359072257164,70.7625811808219,87.4221218283999
59,15.5581935560376,44.637874967977,70.6645489230825,87.270080780369
60,15.5561924893354,44.6438781680836,70.6485403894652,87.212049846006
